year,net_worth,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,self_made,wealth_status,industries,region_gdp,industry_gdp
2020,2.9,"Bernard Saul, II.",87,Male,United States,United States,Chevy Chase,FALSE,Decreased,Finance & Investments,21.1,1.7086
2020,2.9,Mark Shoen,69,Male,United States,United States,Phoenix,FALSE,Decreased,Automotive,21.1,NA
2020,2.9,Glen Taylor,78,Male,United States,United States,Mankato,TRUE,Increased,Service,21.1,NA
2020,2.8,Jay Chaudhry,60,Male,United States,United States,Saratoga,TRUE,NA,Technology,21.1,1.1777
2020,2.8,James Jannard,70,Male,United States,United States,San Juan Islands,TRUE,Decreased,Fashion & Retail,21.1,1.3356
2020,2.8,Richard LeFrak & family,74,Male,United States,United States,New York,FALSE,Decreased,Real Estate,21.1,2.8979
2020,2.8,Daniel Loeb,58,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.8,"Stephen Mandel, Jr.",64,Male,United States,United States,Greenwich,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.8,Joe Mansueto,63,Male,United States,United States,Chicago,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2.8,David Rubenstein,70,Male,United States,United States,Bethesda,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.7,"Austen Cargill, II.",69,Male,United States,United States,Livingston,FALSE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.7,"James Cargill, II.",71,Male,United States,United States,Birchwood,FALSE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.7,"William Conway, Jr.",70,Male,United States,United States,McLean,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.7,Jimmy Haslam,66,Male,United States,United States,Knoxville,FALSE,Remained Even,Fashion & Retail,21.1,1.3356
2020,2.7,Peter Kellogg,77,Male,United States,United States,Short Hills,FALSE,Decreased,Finance & Investments,21.1,1.7086
2020,2.7,Eric Lefkofsky,50,Male,United States,United States,Glencoe,TRUE,Increased,Technology,21.1,1.1777
2020,2.7,Marianne Liebmann,66,Female,United States,United States,Bozeman,FALSE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.7,Jeffrey Lurie,68,Male,United States,United States,Wynnewood,FALSE,Increased,Sports,21.1,NA
2020,2.7,"Drayton McLane, Jr.",83,Male,United States,United States,Temple,FALSE,Increased,Fashion & Retail,21.1,1.3356
2020,2.7,"Henry Nicholas, III.",60,Male,United States,United States,Newport Coast,TRUE,Decreased,Technology,21.1,1.1777
2020,2.7,Sean Parker,40,Male,United States,United States,Los Angeles,TRUE,Increased,Technology,21.1,1.1777
2020,2.7,Bob Parsons,69,Male,United States,United States,Scottsdale,TRUE,Increased,Technology,21.1,1.1777
2020,2.7,Antony Ressler,58,Male,United States,United States,Los Angeles,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.7,Haim Saban,75,Male,United States,United States,Beverly Hills,TRUE,Decreased,Media & Entertainment,21.1,0.1704
2020,2.7,Fred Smith,75,Male,United States,United States,Memphis,TRUE,Decreased,Logistics,21.1,0.6374
2020,2.7,Jon Stryker,61,Male,United States,United States,New York,FALSE,Decreased,Health care,21.1,1.6194000000000002
2020,2.7,Don Vultaggio & family,68,Male,United States,United States,Port Washington,TRUE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.7,Mark Walter,59,Male,United States,United States,Chicago,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2.6,Clifford Asness,53,Male,United States,United States,Greenwich,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2.6,William Berkley,73,Male,United States,United States,Coconut Grove,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.6,Jim Coulter,60,Male,United States,United States,San Francisco,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.6,Jim Davis,60,Male,United States,United States,Cockeysville,TRUE,Decreased,Service,21.1,NA
2020,2.6,Jack Dorsey,43,Male,United States,United States,San Francisco,TRUE,Decreased,Technology,21.1,1.1777
2020,2.6,Noam Gottesman,58,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.6,John Henry,70,Male,United States,United States,Boca Raton,TRUE,Decreased,Sports,21.1,NA
2020,2.6,B. Wayne Hughes,86,Male,United States,United States,Lexington,TRUE,Decreased,Service,21.1,NA
2020,2.6,Travis Kalanick,43,Male,United States,United States,Los Angeles,TRUE,Decreased,Technology,21.1,1.1777
2020,2.6,Chris Larsen,59,Male,United States,United States,San Francisco,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.6,John Pritzker,66,Male,United States,United States,San Francisco,FALSE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.6,Sumner Redstone,96,Male,United States,United States,Beverly Hills,FALSE,Decreased,Media & Entertainment,21.1,0.1704
2020,2.6,Dan Snyder,55,Male,United States,United States,Potomac,TRUE,Increased,Sports,21.1,NA
2020,2.6,Ty Warner,75,Male,United States,United States,Oak Brook,TRUE,Remained Even,Real Estate,21.1,2.8979
2020,2.5,Brian Acton,48,Male,United States,United States,Palo Alto,TRUE,Decreased,Technology,21.1,1.1777
2020,2.5,Archie Aldis Emmerson & family,90,Male,United States,United States,Redding,TRUE,Decreased,Manufacturing,21.1,2.1481
2020,2.5,Judy Faulkner,76,Female,United States,United States,Madison,TRUE,Decreased,Technology,21.1,1.1777
2020,2.5,Peter Gassner,55,Male,United States,United States,Pleasanton,TRUE,Increased,Technology,21.1,1.1777
2020,2.5,Johnelle Hunt,88,Female,United States,United States,Fayetteville,TRUE,Decreased,Logistics,21.1,0.6374
2020,2.5,Penny Pritzker,60,Female,United States,United States,Chicago,FALSE,Decreased,Finance & Investments,21.1,1.7086
2020,2.5,Robert Rowling,66,Male,United States,United States,Dallas,FALSE,Decreased,Service,21.1,NA
2020,2.5,Phil Ruffin,85,Male,United States,United States,Las Vegas,TRUE,Decreased,Diversified,21.1,NA
2020,2.5,Herb Simon,85,Male,United States,United States,Indianapolis,TRUE,Decreased,Real Estate,21.1,2.8979
2020,2.5,Mark Stevens,60,Male,United States,United States,Atherton,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.5,Alan Trefler,64,Male,United States,United States,Brookline,TRUE,Increased,Technology,21.1,1.1777
2020,2.5,Oprah Winfrey,66,Female,United States,United States,Montecito,TRUE,Remained Even,Media & Entertainment,21.1,0.1704
2020,2.5,Mortimer Zuckerman,82,Male,United States,United States,New York,TRUE,Decreased,Real Estate,21.1,2.8979
2020,2.4,George Bishop,82,Male,United States,United States,The Woodlands,TRUE,Increased,Energy,21.1,NA
2020,2.4,Norman Braman,87,Male,United States,United States,Miami,TRUE,Remained Even,Automotive,21.1,NA
2020,2.4,Rakesh Gangwal,66,Male,United States,United States,Miami,TRUE,Decreased,Service,21.1,NA
2020,2.4,"Ernest Garcia, II.",62,Male,United States,United States,Tempe,TRUE,Decreased,Automotive,21.1,NA
2020,2.4,Harold Hamm & family,74,Male,United States,United States,Oklahoma City,TRUE,Decreased,Energy,21.1,NA
2020,2.4,"Edward Johnson, IV.",55,Male,United States,United States,Boston,FALSE,Decreased,Finance & Investments,21.1,1.7086
2020,2.4,Elizabeth Johnson,56,Female,United States,United States,Boston,FALSE,Decreased,Finance & Investments,21.1,1.7086
2020,2.4,Brad Kelley,63,Male,United States,United States,Franklin,TRUE,Increased,Real Estate,21.1,2.8979
2020,2.4,C. Dean Metropoulos,73,Male,United States,United States,Palm Beach,TRUE,Remained Even,Food & Beverage,21.1,0.5237999999999999
2020,2.4,Richard Peery,81,Male,United States,United States,Palo Alto,TRUE,Decreased,Real Estate,21.1,2.8979
2020,2.4,Jeff Rothschild,65,Male,United States,United States,Palo Alto,TRUE,Decreased,Technology,21.1,1.1777
2020,2.4,E. Joe Shoen,70,Male,United States,United States,Phoenix,FALSE,Decreased,Automotive,21.1,NA
2020,2.4,Herbert Wertheim,80,Male,United States,United States,Coral Gables,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.4,Jerry Yang,51,Male,United States,United States,Los Altos Hills,TRUE,Decreased,Technology,21.1,1.1777
2020,2.3,Ron Baron,76,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.3,Jim Breyer,58,Male,United States,United States,Woodside,TRUE,Decreased,Technology,21.1,1.1777
2020,2.3,Andrew & Peggy Cherng,NA,NA,United States,United States,Las Vegas,TRUE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.3,Clayton Mathile,79,Male,United States,United States,Brookville,TRUE,Increased,Food & Beverage,21.1,0.5237999999999999
2020,2.3,James Packer,52,Male,Australia,United States,Los Angeles,FALSE,Decreased,Gambling & Casinos,21.1,NA
2020,2.3,Daniel Pritzker,60,Male,United States,United States,Marin County,FALSE,Remained Even,Service,21.1,NA
2020,2.3,Jean (Gigi) Pritzker,57,Female,United States,United States,Los Angeles,FALSE,Decreased,Service,21.1,NA
2020,2.3,Stewart Rahr,74,Male,United States,United States,New York,FALSE,Remained Even,Health care,21.1,1.6194000000000002
2020,2.3,Richard Sands,69,Male,United States,United States,Delray Beach,FALSE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.3,Warren Stephens,63,Male,United States,United States,Little Rock,FALSE,Decreased,Finance & Investments,21.1,1.7086
2020,2.3,Peter Thiel,52,Male,United States,United States,Los Angeles,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2.3,David Walentas,81,Male,United States,United States,New York,TRUE,Decreased,Real Estate,21.1,2.8979
2020,2.2,Ben Chestnut,45,Male,United States,United States,Atlanta,TRUE,Increased,Technology,21.1,1.1777
2020,2.2,Todd Christopher,57,Male,United States,United States,Clearwater,TRUE,Remained Even,Fashion & Retail,21.1,1.3356
2020,2.2,James Clark,76,Male,United States,United States,Palm Beach,TRUE,Increased,Technology,21.1,1.1777
2020,2.2,James Dinan,60,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.2,Doris Fisher,88,Female,United States,United States,San Francisco,TRUE,Decreased,Fashion & Retail,21.1,1.3356
2020,2.2,Joseph Grendys,58,Male,United States,United States,Chicago,TRUE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.2,Jeffery Hildebrand,61,Male,United States,United States,Houston,TRUE,Decreased,Energy,21.1,NA
2020,2.2,Bruce Karsh,64,Male,United States,United States,Los Angeles,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.2,Jim Kavanaugh,57,Male,United States,United States,St. Louis,TRUE,Increased,Technology,21.1,1.1777
2020,2.2,Dan Kurzius,48,Male,United States,United States,Atlanta,TRUE,Increased,Technology,21.1,1.1777
2020,2.2,William Lauder,59,Male,United States,United States,New York,FALSE,Increased,Fashion & Retail,21.1,1.3356
2020,2.2,Howard Marks,73,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.2,Brian Sheth,44,Male,United States,United States,Austin,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2.2,Kavitark Ram Shriram,63,Male,United States,United States,Menlo Park,TRUE,Increased,Technology,21.1,1.1777
2020,2.2,Kelcy Warren,64,Male,United States,United States,Dallas,TRUE,Decreased,Energy,21.1,NA
2020,2.2,Jon Yarbrough,62,Male,United States,United States,Franklin,TRUE,Remained Even,Gambling & Casinos,21.1,NA
2020,2.1,John Arrillaga,83,Male,United States,United States,Portola Valley,TRUE,Decreased,Real Estate,21.1,2.8979
2020,2.1,Bill Austin,78,Male,United States,United States,Brownsville,TRUE,Decreased,Manufacturing,21.1,2.1481
2020,2.1,Jose E. Feliciano,46,Male,United States,United States,Marina Del Ray,TRUE,NA,Finance & Investments,21.1,1.7086
2020,2.1,David Filo,53,Male,United States,United States,Palo Alto,TRUE,Decreased,Technology,21.1,1.1777
2020,2.1,John Fisher,58,Male,United States,United States,San Francisco,FALSE,Decreased,Fashion & Retail,21.1,1.3356
2020,2.1,Gerald Ford,75,Male,United States,United States,Dallas,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2.1,Gordon Getty,86,Male,United States,United States,San Francisco,FALSE,Remained Even,Energy,21.1,NA
2020,2.1,Jeffrey Gundlach,61,Male,United States,United States,Los Angeles,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.1,Michael Jordan,57,Male,United States,United States,Jupiter,TRUE,Increased,Sports,21.1,NA
2020,2.1,Aerin Lauder,49,Female,United States,United States,New York,FALSE,Decreased,Fashion & Retail,21.1,1.3356
2020,2.1,Henry Laufer,74,Male,United States,United States,Lake Worth,TRUE,Increased,Finance & Investments,21.1,1.7086
2020,2.1,Igor Makarov,58,Male,Russia,United States,Miami,TRUE,Remained Even,Energy,21.1,NA
2020,2.1,Jay Paul,72,Male,United States,United States,San Francisco,TRUE,Decreased,Real Estate,21.1,2.8979
2020,2.1,Alejandro Santo Domingo,43,Male,United States,United States,New York,FALSE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.1,Andres Santo Domingo,41,Male,United States,United States,New York,FALSE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,2.1,Leonard Schleifer,67,Male,United States,United States,Tarrytown,TRUE,Increased,Health care,21.1,1.6194000000000002
2020,2.1,Donald Trump,73,Male,United States,United States,Washington,FALSE,Decreased,Real Estate,21.1,2.8979
2020,2.1,Ted Turner,81,Male,United States,United States,Atlanta,FALSE,Decreased,Media & Entertainment,21.1,0.1704
2020,2.1,William Young,79,Male,United States,United States,Ypsilanti,TRUE,Decreased,Manufacturing,21.1,2.1481
2020,2.1,Charles Zegar,72,Male,United States,United States,New York,TRUE,Decreased,Media & Entertainment,21.1,0.1704
2020,2,S. Daniel Abraham,95,Male,United States,United States,Palm Beach,TRUE,Remained Even,Food & Beverage,21.1,0.5237999999999999
2020,2,Carol Jenkins Barnett,63,Female,United States,United States,Lakeland,FALSE,Increased,Food & Beverage,21.1,0.5237999999999999
2020,2,Chen Tei-fu,71,Male,Taiwan,United States,Los Angeles,TRUE,Remained Even,Fashion & Retail,21.1,1.3356
2020,2,Glenn Dubin,62,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2,Behdad Eghbali,43,Male,United States,United States,Los Angeles,TRUE,NA,Finance & Investments,21.1,1.7086
2020,2,Kenneth Feld & family,71,Male,United States,United States,Sarasota,FALSE,Decreased,Media & Entertainment,21.1,0.1704
2020,2,Alec Gores,67,Male,United States,United States,Beverly Hills,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2,David Gottesman,93,Male,United States,United States,Rye,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2,Stanley Hubbard,86,Male,United States,United States,St. Paul,FALSE,Increased,Media & Entertainment,21.1,0.1704
2020,2,Vinod Khosla,65,Male,United States,United States,Portola Valley,TRUE,Decreased,Technology,21.1,1.1777
2020,2,Thomas Lee,76,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,2,David Murdock,96,Male,United States,United States,Ventura,TRUE,Increased,Food & Beverage,21.1,0.5237999999999999
2020,2,Katharina Otto-Bernstein,56,Female,Germany,United States,New York,FALSE,Decreased,Real Estate,21.1,2.8979
2020,2,"H. Ross Perot, Jr.",61,Male,United States,United States,Dallas,FALSE,Decreased,Real Estate,21.1,2.8979
2020,2,Linda Pritzker,66,Female,United States,United States,Missoula,FALSE,Increased,Service,21.1,NA
2020,2,Rodney Sacks,70,Male,United States,United States,Laguna Beach,TRUE,Increased,Food & Beverage,21.1,0.5237999999999999
2020,2,T. Denny Sanford,84,Male,United States,United States,Sioux Falls,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2,Pat Stryker,64,Female,United States,United States,Fort Collins,FALSE,Decreased,Health care,21.1,1.6194000000000002
2020,2,Vincent Viola,64,Male,United States,United States,New York,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,2,Ronald Wanek,78,Male,United States,United States,Saint Petersburg,TRUE,Increased,Manufacturing,21.1,2.1481
2020,2,Amy Wyss,49,Female,United States,United States,Wilson,FALSE,Increased,Health care,21.1,1.6194000000000002
2020,1.9,George Argyros & family,83,Male,United States,United States,Newport Beach,TRUE,Decreased,Real Estate,21.1,2.8979
2020,1.9,Sid Bass,77,Male,United States,United States,Fort Worth,FALSE,Decreased,Energy,21.1,NA
2020,1.9,Riley Bechtel & family,68,Male,United States,United States,San Francisco,FALSE,Decreased,Construction & Engineering,21.1,0.9518
2020,1.9,"Stephen Bechtel, Jr.",94,Male,United States,United States,San Francisco,FALSE,Decreased,Construction & Engineering,21.1,0.9518
2020,1.9,Nick Caporella,84,Male,United States,United States,Plantation,TRUE,Decreased,Food & Beverage,21.1,0.5237999999999999
2020,1.9,Randal J. Kirk,66,Male,United States,United States,Manalapan,TRUE,Decreased,Health care,21.1,1.6194000000000002
2020,1.9,Bobby Murphy,31,Male,United States,United States,Venice,TRUE,Decreased,Technology,21.1,1.1777
2020,1.9,Jorge Perez,70,Male,United States,United States,Miami,TRUE,Decreased,Real Estate,21.1,2.8979
2020,1.9,Jennifer Pritzker,69,Female,United States,United States,Chicago,FALSE,Remained Even,Service,21.1,NA
2020,1.9,Nicholas Pritzker,76,Male,United States,United States,Nicasio,FALSE,Decreased,Service,21.1,NA
2020,1.9,J. Joe Ricketts & family,78,Male,United States,United States,Little Jackson Hole,TRUE,Decreased,Finance & Investments,21.1,1.7086
2020,1.9,Larry Robbins,50,Male,United States,United States,Alpine,TRUE,Remained Even,Finance & Investments,21.1,1.7086
2020,1.9,Hilton Schlosberg,67,Male,United Kingdom,United States,Irvine,TRUE,Remained Even,Food & Beverage,21.1,0.5237999999999999
2020,1.9,Evan Spiegel,29,Male,United States,United States,Los Angeles,TRUE,Decreased,Technology,21.1,1.1777
2020,1.8,Edward Bass,74,Male,United States,United States,Fort Worth,FALSE,Decreased,Energy,21.1,NA
